link,video,utterance,transcript
"https://www.youtube.com/watch?v=iVGhrfCoBks",e514236d0_1,utterance_9.mp4,"you have to be free create a cheese That Dream even if it means you do it all then"
"https://www.youtube.com/watch?v=iVGhrfCoBks",e514236d0_1,utterance_10.mp4,"waiting waiting forever if I have to waiting for that final deal"
"https://www.youtube.com/watch?v=iVGhrfCoBks",e514236d0_1,utterance_11.mp4,"that one last year that makes you Rich to enjoy all alone no sharing the glory in victory that will be mine and mine alone"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_1.mp4,"everybody welcome back to Matalan project and Candice hammer and this week we have another special guests"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_2.mp4,"the very talented John Colley will be performing Andre's mother it's a one act play and it's written by Terrence McNally I John will be "
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_3.mp4,"order he's at his lovers funeral and this is his very last chance to connect with his lovers mother to get her to"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_4.mp4,"ah it's a very powerful piece of like it if you like it subscribe to the Channel if you haven't already and as always thank you so much for supporting the monologue Project "
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_5.mp4,"I wish I wish I knew what you were thinking "
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_6.mp4,"I think that would help me I think I mean you know almost nothing about me and I only know what Andre told me about you "
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_8.mp4,"I've always had it in my mind that"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_9.mp4,"one day we will be friends"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_10.mp4,"hearing me but I bet you didn't know about Andre and me and if this hadn't happened "
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_11.mp4,"I wonder if he ever would have told you ever I mean when he was so sick in the hospital "
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_12.mp4,"if I asked him once I asked him"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_13.mp4,"tell her she's your mother she won't mind but she was"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_14.mp4,"he was so afraid of hurting you"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_15.mp4,"and if you're Disapproval and I don't know I don't know which was worse"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_17.mp4,"how many of us live in this city because we"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_18.mp4,"we're afraid of hurting her mother's and and live in Mortal terror of their Disapproval we lose ourselves "
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_19.mp4,"our lives are furtive just our feelings towards people like you are a city a city of fugitives from our parents Koran or heart "
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_20.mp4,"you know sometimes he seemed a little down and and I say hey babe what's the matter and this "
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_21.mp4,"sweet sad smile will come across his face and say I'm just so homesick kiel "
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_22.mp4,"when I was teaching about Pinterest"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_23.mp4,"a country boy playing at being a hot shot sophisticated"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_24.mp4,"boatshed this this this is all b*******"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_25.mp4,"do you remember the Comic Strip little Lulu Lulu small movement had no name she was "
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_26.mp4,"formidable to all the children as she was just"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_27.mp4,"Lulu's Mother hello Lulu's mother all of Lulu's friends would say she was honest Anonymous in her remoteness "
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_28.mp4,"you remind me of her Andre's mother"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_29.mp4,"let me answer all the questions that you can ask and then I'll leave you alone and you'll never have to see me again ok Andre died of AIDS I don't know how he got it "
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_30.mp4,"tested negative he died bravely you would have been proud of him and the only thing he was afraid of was you"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_31.mp4,"I have all his stuff I have it sent to you I'll pay for it and there isn't much you should have come up the summary played Hamlet he was magnificent "
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_32.mp4,"and yes I'm bitter I'm"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_33.mp4,"I am better than I've lost him I'm better what's happening I'm I'm better even now after all of this after "
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_34.mp4,"should I keep f****** RedTube"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_35.mp4,"I am beginning to feel your Disapproval and frankly it makes me sick"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_37.mp4,"sorry old pal I blew it"
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_38.mp4,""
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_39.mp4,"cats and pipes of angels sing thee to thy rest "
"https://www.youtube.com/watch?v=E7F-OymZVm4",fb1d1b14e_1,utterance_40.mp4,"goodbye Andre's mother"
"https://www.youtube.com/watch?v=jYErO4Ibjt4",2c4ad740c_1,utterance_1.mp4,"everybody is Candice and I am back with the model of project and this week we're doing a pee smell when I called lose another one "
"https://www.youtube.com/watch?v=jYErO4Ibjt4",2c4ad740c_1,utterance_2.mp4,"in this piece Welwyn is appealing to her caseworker to try and get a child back at the top of taking away because of allegations of abuse"
"https://www.youtube.com/watch?v=jYErO4Ibjt4",2c4ad740c_1,utterance_3.mp4,"and has got a new player to try and get him back with very intense marvelon hope you like it subscribe to the Channel if you haven't "
"https://www.youtube.com/watch?v=jYErO4Ibjt4",2c4ad740c_1,utterance_4.mp4,"and as always thank you so much for supporting the Mallard Project"
"https://www.youtube.com/watch?v=jYErO4Ibjt4",2c4ad740c_1,utterance_5.mp4,"a real good idea through good to you I'm fixing the mobile on hey you don't know what you have but"
"https://www.youtube.com/watch?v=jYErO4Ibjt4",2c4ad740c_1,utterance_6.mp4,"give me a place to live and maybe record "
"https://www.youtube.com/watch?v=jYErO4Ibjt4",2c4ad740c_1,utterance_7.mp4,"mamografia song company or a waitress I could do that "
"https://www.youtube.com/watch?v=jYErO4Ibjt4",2c4ad740c_1,utterance_8.mp4,"first maybe moving out and I can move it back yard and no I won't even let eBay "
"https://www.youtube.com/watch?v=jYErO4Ibjt4",2c4ad740c_1,utterance_10.mp4,"Debenhams Ashford "
"https://www.youtube.com/watch?v=jYErO4Ibjt4",2c4ad740c_1,utterance_11.mp4,"we just a lot pressure on us and we're taking it out on "
"https://www.youtube.com/watch?v=jYErO4Ibjt4",2c4ad740c_1,utterance_12.mp4,"come and visit you know no matter how much he was added to see his son "
"https://www.youtube.com/watch?v=jYErO4Ibjt4",2c4ad740c_1,utterance_13.mp4,"your mum and needs to see a chat you know that don't you I know you do "
"https://www.youtube.com/watch?v=jYErO4Ibjt4",2c4ad740c_1,utterance_14.mp4,"Amy and Jordan you can come and visit him you know you can take your question "
"https://www.youtube.com/watch?v=jYErO4Ibjt4",2c4ad740c_1,utterance_15.mp4,"we could share"
"https://www.youtube.com/watch?v=cv3zSapur9w",3a700d419_1,utterance_3.mp4,"you must be careful when you're British "
"https://www.youtube.com/watch?v=cv3zSapur9w",3a700d419_1,utterance_4.mp4,"Hairy Dieters"
"https://www.youtube.com/watch?v=cv3zSapur9w",3a700d419_1,utterance_5.mp4,"delete experience before you try something so we approaching agent approaching carefully make sure you have some experience first "
"https://www.youtube.com/watch?v=cv3zSapur9w",3a700d419_1,utterance_6.mp4,"could you don't want to ruin your one opportunity "
"https://www.youtube.com/watch?v=cv3zSapur9w",3a700d419_1,utterance_7.mp4,"be prepared "
"https://www.youtube.com/watch?v=4Bht9GsKQmw",4b93b8b75_1,utterance_1.mp4,"hey drama coaches why are you wasting your money and expensive royalties and scripts to those snobby New York pub "
"https://www.youtube.com/watch?v=4Bht9GsKQmw",4b93b8b75_1,utterance_2.mp4,"when you can get free scripts from three drama.net that's right there free Wi-Fi spend all your money on replace people "
"https://www.youtube.com/watch?v=4Bht9GsKQmw",4b93b8b75_1,utterance_3.mp4,"a million times get some new original plays at 3 drama.net for free"
"https://www.youtube.com/watch?v=4Uvg3eD43HE",7e4854cd1_1,utterance_1.mp4,"everybody it's Candice and I am back with MATLAB project and this week we're doing a model up from a film called election Alexander Payne "
"https://www.youtube.com/watch?v=4Uvg3eD43HE",7e4854cd1_1,utterance_2.mp4,"starred Matthew Broderick and Reese Witherspoon she played Tracy flick this type a obsessive over teething "
"https://www.youtube.com/watch?v=4Uvg3eD43HE",7e4854cd1_1,utterance_3.mp4,"High School class president and this is her speech funny and short grey audition piece so like subscribe share "
"https://www.youtube.com/watch?v=4Uvg3eD43HE",7e4854cd1_1,utterance_4.mp4,"as always thank you so much for supporting the Mallard Project"
"https://www.youtube.com/watch?v=4Uvg3eD43HE",7e4854cd1_1,utterance_5.mp4,"poet Henry David Thoreau once wrote I cannot make my days longer so I strive to make them better"
"https://www.youtube.com/watch?v=4Uvg3eD43HE",7e4854cd1_1,utterance_6.mp4,"with this election will he recover also have an opportunity to make her High School Days better during this "
"https://www.youtube.com/watch?v=4Uvg3eD43HE",7e4854cd1_1,utterance_7.mp4,"many of you about your many concerns I spoke to Eliza Ramirez a freshman that she feels alienated in her own "
"https://www.youtube.com/watch?v=4Uvg3eD43HE",7e4854cd1_1,utterance_8.mp4,"Reggie banks a sophomore who said his mother works in the cafeteria and cannot afford to buy spiral notebooks first class "
"https://www.youtube.com/watch?v=4Uvg3eD43HE",7e4854cd1_1,utterance_9.mp4,"care about Carver and I care about each and everyone of you and together we can all make a difference when you "
"https://www.youtube.com/watch?v=4Uvg3eD43HE",7e4854cd1_1,utterance_10.mp4,"Tracy flick next week you won't just be boring for me you'll be building for yourself in for every others doing here at Carver"
"https://www.youtube.com/watch?v=4Uvg3eD43HE",7e4854cd1_1,utterance_11.mp4,"we might not be able to make our days any longer but we can sure make them better thank you "
"https://www.youtube.com/watch?v=c-_-69ggg_g",9c772b88e_1,utterance_1.mp4,"why do stars appear in the sky"
"https://www.youtube.com/watch?v=c-_-69ggg_g",9c772b88e_1,utterance_3.mp4,"I can't tell them I can always look up in no they don't be there for"
"https://www.youtube.com/watch?v=c-_-69ggg_g",9c772b88e_1,utterance_4.mp4,"German word for quickly"
"https://www.youtube.com/watch?v=c-_-69ggg_g",9c772b88e_1,utterance_5.mp4,"have a moment with a shiny don't worry"
"https://www.youtube.com/watch?v=c-_-69ggg_g",9c772b88e_1,utterance_6.mp4,"the bin"
"https://www.youtube.com/watch?v=c-_-69ggg_g",9c772b88e_1,utterance_8.mp4,"sometimes the stars in the sky I can always "
"https://www.youtube.com/watch?v=c-_-69ggg_g",9c772b88e_1,utterance_9.mp4,"I know they're ready for me to make a wish "
"https://www.youtube.com/watch?v=c-_-69ggg_g",9c772b88e_1,utterance_10.mp4,""
"https://www.youtube.com/watch?v=c-_-69ggg_g",9c772b88e_1,utterance_11.mp4,"hope for the world helpful piece"
"https://www.youtube.com/watch?v=c-_-69ggg_g",9c772b88e_1,utterance_12.mp4,"hope for a future with no one has more than anybody else and money is a thing of the past "
"https://www.youtube.com/watch?v=c-_-69ggg_g",9c772b88e_1,utterance_13.mp4,"future where everyone is taking "
"https://www.youtube.com/watch?v=c-_-69ggg_g",9c772b88e_1,utterance_14.mp4,"I want to be together for "
"https://www.youtube.com/watch?v=c-_-69ggg_g",9c772b88e_1,utterance_15.mp4,"my wish "
"https://www.youtube.com/watch?v=ZBu0wuOfPkg",50c601f3f_1,utterance_1.mp4,"welcome back to the Mallard project and Candice jobs and this week we're doing the effect of gamma rays on man-in-the-moon marigolds "
"https://www.youtube.com/watch?v=ZBu0wuOfPkg",50c601f3f_1,utterance_2.mp4,"it's one of Poulter prize Ian Dando beach and it centres are around a mother who is Burma to the victim of her circumstances "
"https://www.youtube.com/watch?v=ZBu0wuOfPkg",50c601f3f_1,utterance_3.mp4,"asking vendor Matilda or telly who is very shy but has natural science and this is Tilly opening my locker for home "
"https://www.youtube.com/watch?v=ZBu0wuOfPkg",50c601f3f_1,utterance_4.mp4,"I'm very delicate I hope you like it share with your friends subscribe to the tune of you haven't already and as always thank you so much for supporting tomorrow "
"https://www.youtube.com/watch?v=ZBu0wuOfPkg",50c601f3f_1,utterance_5.mp4,"heat on my hair for part of it had come from a star that exploded 202 imagine "
"https://www.youtube.com/watch?v=ZBu0wuOfPkg",50c601f3f_1,utterance_6.mp4,"in this part of me was formed mitama fire that screamed through the heavens until it was her son "
"https://www.youtube.com/watch?v=ZBu0wuOfPkg",50c601f3f_1,utterance_7.mp4,"was on the side "
"https://www.youtube.com/watch?v=ZBu0wuOfPkg",50c601f3f_1,utterance_8.mp4,"to be in this part of us then a whisper the Earth and whenever "
"https://www.youtube.com/watch?v=ZBu0wuOfPkg",50c601f3f_1,utterance_9.mp4,"perhaps it was a fair that crashed and covered until the school and then "
"https://www.youtube.com/watch?v=ZBu0wuOfPkg",50c601f3f_1,utterance_10.mp4,"just beautiful I started first "
"https://www.youtube.com/watch?v=ZBu0wuOfPkg",50c601f3f_1,utterance_11.mp4,"best part of me or perhaps it was a huge bird that flew of the primeval smarts "
"https://www.youtube.com/watch?v=ZBu0wuOfPkg",50c601f3f_1,utterance_12.mp4,"he said this part of me so small can be seen"
"https://www.youtube.com/watch?v=ZBu0wuOfPkg",50c601f3f_1,utterance_13.mp4,"but it was there since the beginning of the world he called this bit "
"https://www.youtube.com/watch?v=ZBu0wuOfPkg",50c601f3f_1,utterance_14.mp4,"images of the word film "
"https://www.youtube.com/watch?v=ZBu0wuOfPkg",50c601f3f_1,utterance_15.mp4,"beautiful world"
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_1.mp4,"hi guys my name is Katie darling I'm going to give you my acting tips today instead of giving you a list of "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_2.mp4,"I think I'm going to just kind of give you how I approach acting I feel like adding is going to be different for every person "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_3.mp4,"Sandero lessons I have learnt through different acting classes are YouTube videos or whatever else but I feel like just don't work for me and then others "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_4.mp4,"feel like I have to figure out what works for them and when you're approaching acting"
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_5.mp4,"so the temperature feel like the number one most important thing to under "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_6.mp4,"is that you have to be in the moment and you have to be feeling better characters feeling let all of the everything that you've learnt olivine "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_7.mp4,"methods you never meant I let all of the thoughts that come around in your mind like oh I feel like that was great for"
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_8.mp4,"really feeling in the moment there or whatever you have to let us know when you just have to be feeling what a character is feeling "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_9.mp4,"how I do that I feel like again this is going to be different for every person but for me what I do is I actually for "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_10.mp4,"weather at the Marriott just friend of mine some mornings"
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_11.mp4,"7 people recommend that you put yourself in your character"
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_12.mp4,"and that your character's somehow part of you and you just bring yourself to whatever character you overtrain"
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_13.mp4,"I don't understand it but it does not work for me at all I have to either be me "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_14.mp4,"when I tried to be me and somebody hospital time and like thinking you know of things that have happened in my life "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_15.mp4,"I'm trying to create when I'm thinking about happening"
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_16.mp4,"cardamom Acacia when somebody doesn't work it all I do is "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_17.mp4,"you absolutely must take your character seriously I think the reason why people recommend "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_18.mp4,"yourself and your character is because they want you to take that you're too seriously and you don't want to go to somebody else"
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_19.mp4,"no you have to really get involved in with the characters feeling and you have to you have to have an appreciation "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_20.mp4,"character and you have to care about that character like you care for yourself if that makes sense you can't just like blew it off like "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_21.mp4,"you have to me you have to really care about is you know "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_22.mp4,"weather going through the lights at the moment you have to be completely involved in the vomit rescue right now you can't be thinking forward next line "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_23.mp4,"you can't be thinking about what's going to happen next in the sea know what can happen next in your character's life because that in human we not do that it's human beings that "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_24.mp4,"so you have to be completely in the moment you know whoever your character is you have to be there with your character experiencing what they're experiencing "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_25.mp4,"you don't even you never know I mean sometimes when you're acting as though you know sometimes things "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_26.mp4,"just filled wedding character is feeling is the main thing and when I do as I take this note "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_27.mp4,"who what when where who is my character what is their background and did they have "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_28.mp4,"it's relation to them and they have good friends do they have good friends now just "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_29.mp4,"that you can think of that might define your character you need inserts in your mind and what's happening in the theme what time of day is it "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_30.mp4,"make sure you have an answer to you is that's really going to help you connect with your character in That's really going to help you enter know why "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_31.mp4,"are you going to the scene when what does your character what do they want and they want to convince the other person in the Cena something do it when I just get away "
"https://www.youtube.com/watch?v=wftcpEbivRo",179b7f51a_1,utterance_32.mp4,"maybe whatever is it seems like what does your character what and then why happened in my life "
"https://www.youtube.com/watch?v=q2WcRtefhjM",3974e282c_1,utterance_1.mp4,"sometimes you giving everything and it means nothing my parents gave me all the lessons I was support everything I needed "
"https://www.youtube.com/watch?v=q2WcRtefhjM",3974e282c_1,utterance_2.mp4,"classically trained musician but somehow I left empty I slowly realised what I was doing"
"https://www.youtube.com/watch?v=q2WcRtefhjM",3974e282c_1,utterance_3.mp4,"he had nothing to do with me but everything to do with them I spent most of my life doing things for others trying to figure out what are the people wanna meet "
"https://www.youtube.com/watch?v=q2WcRtefhjM",3974e282c_1,utterance_4.mp4,"that was always getting out what might make my parents happy my friends happy I never asked myself I would make me happy that was so worried "
"https://www.youtube.com/watch?v=q2WcRtefhjM",3974e282c_1,utterance_5.mp4,"liking me and thinking I was selfish but being selfless can leave a person feeling less empty "
"https://www.youtube.com/watch?v=q2WcRtefhjM",3974e282c_1,utterance_6.mp4,"and without an identity so I finally get tired of it all and quit quit everything quit the symphony quit the social pressure quit worrying about "
"https://www.youtube.com/watch?v=q2WcRtefhjM",3974e282c_1,utterance_7.mp4,"start of me and found out who my real friends were I found out who could appreciate me for me not for what I "
"https://www.youtube.com/watch?v=q2WcRtefhjM",3974e282c_1,utterance_8.mp4,"do for them and you know I realised after I got a little bit for myself but I realised I wanted to be a rockstar I know it's crazy but it's something like "
"https://www.youtube.com/watch?v=q2WcRtefhjM",3974e282c_1,utterance_9.mp4,"it's something that makes you feel alive and even if I fail at least I tried and at least I was happy"
"https://www.youtube.com/watch?v=q2WcRtefhjM",3974e282c_1,utterance_10.mp4,"how do you make and save data happier with a failure than a success"
"https://www.youtube.com/watch?v=TeM9GyKMy9Y",7108cf2a9_1,utterance_1.mp4,"welcome back to the Mallard project I'm kind of shorts and this week for doing a play called pizza man this is Julie's Matalan and this play "
"https://www.youtube.com/watch?v=TeM9GyKMy9Y",7108cf2a9_1,utterance_2.mp4,"two women who have had a very rough day one as a job when there's a boyfriend and they come home and decide to seek Vengeance"
"https://www.youtube.com/watch?v=TeM9GyKMy9Y",7108cf2a9_1,utterance_3.mp4,"and lo and behold a pizza man shows up and shenanigans in soo so I hope you like the monologue shirt "
"https://www.youtube.com/watch?v=TeM9GyKMy9Y",7108cf2a9_1,utterance_4.mp4,"he haven't already and as always thank you so much for supporting the model on project "
"https://www.youtube.com/watch?v=TeM9GyKMy9Y",7108cf2a9_1,utterance_5.mp4,"I'm doing fine thank you today is not day I usually do fine I get numb "
